tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2022-03-27,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,15084,14902,182,4517,3947,540,35,0,0,35,21005,11827,181,0,0,0,0,0,0,0,0,0,0,25,0,0,
2022-03-27,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,12812,12478,334,2681,2637,22,155,99,4,52,18461,17493,564,0,0,0,0,0,0,0,0,0,0,4,0,0,
2022-03-27,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3286,3221,65,3057,2988,46,67,16,0,51,6067,5915,141,0,0,0,0,0,0,0,0,0,0,2,2,0,
2022-03-28,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2178,2165,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022-03-28,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8627,7472,453,533,118,17,398,90094,89554,206,0,0,0,0,0,0,0,0,0,0,52,100,0,
2022-03-28,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,17749,16207,1542,11721,11145,531,840,588,4,248,15803,15296,333,0,0,0,0,0,0,0,0,0,0,8,12,0,
2022-03-28,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3902,3402,500,3409,3107,192,130,82,7,41,15118,14815,224,0,0,0,0,0,0,0,0,0,0,16,0,0,
2022-03-28,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,39449,38821,628,5968,5755,55,31,0,0,31,52990,50344,630,0,0,0,0,0,0,0,0,0,0,31,169,0,
2022-03-28,32,Provinsi Jawa Barat,3205,KAB. GARUT,22555,22081,474,11393,11167,217,4,0,0,4,33715,32021,1255,0,0,0,0,0,0,0,0,0,0,15,58,0,
2022-03-28,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3742,3590,152,2226,2144,61,18,8,0,10,10327,8250,313,0,0,0,0,0,0,0,0,0,0,4,43,1,
2022-03-28,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,16853,15836,328,0,0,0,0,0,0,0,0,0,0,5,29,1,
2022-03-28,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3671,3592,44,104,76,16,12,16469,16045,282,0,0,0,0,0,0,0,0,0,0,2,91,0,
2022-03-28,32,Provinsi Jawa Barat,3209,KAB. CIREBON,21446,15519,5927,631,529,0,41,0,0,41,31365,30311,955,0,0,0,0,0,0,0,0,0,0,3,28,1,
2022-03-28,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,15308,12514,2794,2275,2148,104,110,0,0,110,13776,13394,265,0,0,0,0,0,0,0,0,0,0,9,46,0,
2022-03-28,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4891,4620,271,2311,2247,42,150,0,0,150,13133,12212,168,0,0,0,0,0,0,0,0,0,0,12,140,0,
2022-03-28,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,28997,28079,918,9783,9018,685,181,23,0,158,21499,20006,758,0,0,0,0,0,0,0,0,0,0,7,58,1,
2022-03-28,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6484,6322,100,38,38,0,0,14094,13355,293,0,0,0,0,0,0,0,0,0,0,13,100,0,
2022-03-28,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,7079,6201,878,5014,4582,337,43,1,0,42,16912,16237,602,0,0,0,0,0,0,0,0,0,0,20,16,0,
2022-03-28,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,43211,41432,1779,8881,8731,51,87,0,0,87,55158,52701,2012,0,0,0,0,0,0,0,0,0,0,15,100,1,
2022-03-28,32,Provinsi Jawa Barat,3216,KAB. BEKASI,37662,36553,1109,26595,25800,442,1480,1227,112,141,83269,82436,565,0,0,0,0,0,0,0,0,0,0,28,5,0,
2022-03-28,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,3276,2879,397,1366,1235,51,56,5,0,51,27774,26530,291,0,0,0,0,0,0,0,0,0,0,41,0,0,
2022-03-28,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2033,2033,0,971,953,0,18,6,0,12,6032,5828,151,0,0,0,0,0,0,0,0,0,0,1,14,0,
2022-03-28,32,Provinsi Jawa Barat,3271,KOTA BOGOR,13844,13289,555,6418,6031,184,108,11,0,97,59102,55644,542,0,0,0,0,0,0,0,0,0,0,33,92,0,
2022-03-28,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,16025,15748,277,10753,10583,167,32,3,0,29,12387,11933,290,0,0,0,0,0,0,0,0,0,0,1,18,0,
2022-03-28,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,32903,32576,327,27212,23310,3678,174,150,0,24,92671,90208,445,0,0,0,0,0,0,0,0,0,0,90,1387,1,
2022-03-28,32,Provinsi Jawa Barat,3274,KOTA CIREBON,10384,9669,715,2723,2636,57,2,1,0,1,16688,14378,537,0,0,0,0,0,0,0,0,0,0,2,27,0,
2022-03-28,32,Provinsi Jawa Barat,3275,KOTA BEKASI,66843,66721,122,23158,22838,10,1938,1544,91,303,170792,167038,1042,0,0,0,0,0,0,0,0,0,0,82,0,0,
2022-03-28,32,Provinsi Jawa Barat,3276,KOTA DEPOK,74447,70031,4416,25914,25225,444,32,0,25,7,162601,157025,2220,0,0,0,0,0,0,0,0,0,0,139,600,0,
2022-03-28,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,15084,14902,182,4517,3947,540,35,0,0,35,21013,11827,181,0,0,0,0,0,0,0,0,0,0,8,0,0,
2022-03-28,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,12812,12478,334,2681,2637,22,155,99,4,52,18464,17493,564,0,0,0,0,0,0,0,0,0,0,3,0,0,
2022-03-28,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3286,3221,65,3057,2988,46,67,16,0,51,6068,5915,141,0,0,0,0,0,0,0,0,0,0,1,0,0,
2022-03-29,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2178,2165,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022-03-29,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8627,7472,453,533,118,17,398,90162,89679,206,0,0,0,0,0,0,0,0,0,0,68,125,0,
2022-03-29,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,17749,16207,1542,11721,11145,531,840,588,4,248,15818,15319,333,0,0,0,0,0,0,0,0,0,0,15,23,0,
2022-03-29,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3902,3402,500,3409,3107,192,130,82,7,41,15133,14815,224,0,0,0,0,0,0,0,0,0,0,15,0,0,
2022-03-29,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,39449,38821,628,5968,5755,55,31,0,0,31,53046,50412,630,0,0,0,0,0,0,0,0,0,0,56,68,0,
2022-03-29,32,Provinsi Jawa Barat,3205,KAB. GARUT,22555,22081,474,11393,11167,217,4,0,0,4,33739,32085,1258,0,0,0,0,0,0,0,0,0,0,24,64,3,
2022-03-29,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3742,3590,152,2226,2144,61,18,8,0,10,10336,8339,314,0,0,0,0,0,0,0,0,0,0,9,89,1,
2022-03-29,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,16860,15846,328,0,0,0,0,0,0,0,0,0,0,7,10,0,
2022-03-29,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3671,3592,44,104,76,16,12,16475,16045,282,0,0,0,0,0,0,0,0,0,0,6,0,0,
2022-03-29,32,Provinsi Jawa Barat,3209,KAB. CIREBON,21446,15519,5927,631,529,0,41,0,0,41,31385,30339,955,0,0,0,0,0,0,0,0,0,0,20,28,0,
2022-03-29,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,15308,12514,2794,2275,2148,104,110,0,0,110,13784,13426,265,0,0,0,0,0,0,0,0,0,0,8,32,0,
2022-03-29,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4891,4620,271,2311,2247,42,150,0,0,150,13143,12212,168,0,0,0,0,0,0,0,0,0,0,10,0,0,
2022-03-29,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,28997,28079,918,9783,9018,685,181,23,0,158,21511,20033,758,0,0,0,0,0,0,0,0,0,0,12,27,0,
2022-03-29,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6484,6322,100,38,38,0,0,14109,13415,294,0,0,0,0,0,0,0,0,0,0,15,60,1,
2022-03-29,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,7079,6201,878,5014,4582,337,43,1,0,42,16918,16243,602,0,0,0,0,0,0,0,0,0,0,6,6,0,
2022-03-29,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,43211,41432,1779,8881,8731,51,87,0,0,87,55181,52801,2013,0,0,0,0,0,0,0,0,0,0,23,100,1,
2022-03-29,32,Provinsi Jawa Barat,3216,KAB. BEKASI,37662,36553,1109,26595,25800,442,1480,1227,112,141,83326,82562,565,0,0,0,0,0,0,0,0,0,0,57,126,0,
2022-03-29,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,3276,2879,397,1366,1235,51,56,5,0,51,27807,26530,291,0,0,0,0,0,0,0,0,0,0,33,0,0,
2022-03-29,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2033,2033,0,971,953,0,18,6,0,12,6034,5828,151,0,0,0,0,0,0,0,0,0,0,2,0,0,
2022-03-29,32,Provinsi Jawa Barat,3271,KOTA BOGOR,13844,13289,555,6418,6031,184,108,11,0,97,59144,55737,542,0,0,0,0,0,0,0,0,0,0,42,93,0,
2022-03-29,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,16025,15748,277,10753,10583,167,32,3,0,29,12389,11949,290,0,0,0,0,0,0,0,0,0,0,2,16,0,
2022-03-29,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,32903,32576,327,27212,23310,3678,174,150,0,24,92828,90550,445,0,0,0,0,0,0,0,0,0,0,157,342,0,
2022-03-29,32,Provinsi Jawa Barat,3274,KOTA CIREBON,10384,9669,715,2723,2636,57,2,1,0,1,16699,14424,540,0,0,0,0,0,0,0,0,0,0,11,46,3,
2022-03-29,32,Provinsi Jawa Barat,3275,KOTA BEKASI,66843,66721,122,23158,22838,10,1938,1544,91,303,170944,168409,1042,0,0,0,0,0,0,0,0,0,0,152,1371,0,
2022-03-29,32,Provinsi Jawa Barat,3276,KOTA DEPOK,74447,70031,4416,25914,25225,444,32,0,25,7,162736,157725,2220,0,0,0,0,0,0,0,0,0,0,135,700,0,
2022-03-29,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,15084,14902,182,4517,3947,540,35,0,0,35,21044,11827,181,0,0,0,0,0,0,0,0,0,0,31,0,0,
2022-03-29,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,12812,12478,334,2681,2637,22,155,99,4,52,18472,17493,564,0,0,0,0,0,0,0,0,0,0,8,0,0,
2022-03-29,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3286,3221,65,3057,2988,46,67,16,0,51,6072,5917,141,0,0,0,0,0,0,0,0,0,0,4,2,0,
2022-03-30,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2178,2165,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022-03-30,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8627,7472,453,533,118,17,398,90225,89769,206,0,0,0,0,0,0,0,0,0,0,63,90,0,
2022-03-30,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,17749,16207,1542,11721,11145,531,840,588,4,248,15826,15351,334,0,0,0,0,0,0,0,0,0,0,8,32,1,
2022-03-30,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3902,3402,500,3409,3107,192,130,82,7,41,15144,14843,224,0,0,0,0,0,0,0,0,0,0,11,28,0,
2022-03-30,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,39449,38821,628,5968,5755,55,31,0,0,31,53098,50685,630,0,0,0,0,0,0,0,0,0,0,52,273,0,
2022-03-30,32,Provinsi Jawa Barat,3205,KAB. GARUT,22555,22081,474,11393,11167,217,4,0,0,4,33765,32155,1260,0,0,0,0,0,0,0,0,0,0,26,70,2,
2022-03-30,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3742,3590,152,2226,2144,61,18,8,0,10,10339,8412,314,0,0,0,0,0,0,0,0,0,0,3,73,0,
2022-03-30,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,16867,15846,328,0,0,0,0,0,0,0,0,0,0,7,0,0,
2022-03-30,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3671,3592,44,104,76,16,12,16480,16045,283,0,0,0,0,0,0,0,0,0,0,5,0,1,
2022-03-30,32,Provinsi Jawa Barat,3209,KAB. CIREBON,21446,15519,5927,631,529,0,41,0,0,41,31401,30358,955,0,0,0,0,0,0,0,0,0,0,16,19,0,
2022-03-30,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,15308,12514,2794,2275,2148,104,110,0,0,110,13792,13434,265,0,0,0,0,0,0,0,0,0,0,8,8,0,
2022-03-30,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4891,4620,271,2311,2247,42,150,0,0,150,13157,12342,170,0,0,0,0,0,0,0,0,0,0,14,130,2,
2022-03-30,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,28997,28079,918,9783,9018,685,181,23,0,158,21522,20053,758,0,0,0,0,0,0,0,0,0,0,11,20,0,
2022-03-30,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6484,6322,100,38,38,0,0,14119,13437,296,0,0,0,0,0,0,0,0,0,0,10,22,2,
2022-03-30,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,7079,6201,878,5014,4582,337,43,1,0,42,16924,16256,603,0,0,0,0,0,0,0,0,0,0,6,13,1,
2022-03-30,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,43211,41432,1779,8881,8731,51,87,0,0,87,55203,52901,2013,0,0,0,0,0,0,0,0,0,0,22,100,0,
2022-03-30,32,Provinsi Jawa Barat,3216,KAB. BEKASI,37662,36553,1109,26595,25800,442,1480,1227,112,141,83373,82636,565,0,0,0,0,0,0,0,0,0,0,47,74,0,
2022-03-30,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,3276,2879,397,1366,1235,51,56,5,0,51,27829,26530,291,0,0,0,0,0,0,0,0,0,0,22,0,0,
2022-03-30,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2033,2033,0,971,953,0,18,6,0,12,6034,5828,151,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022-03-30,32,Provinsi Jawa Barat,3271,KOTA BOGOR,13844,13289,555,6418,6031,184,108,11,0,97,59186,55771,542,0,0,0,0,0,0,0,0,0,0,42,34,0,
2022-03-30,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,16025,15748,277,10753,10583,167,32,3,0,29,12393,11955,290,0,0,0,0,0,0,0,0,0,0,4,6,0,
2022-03-30,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,32903,32576,327,27212,23310,3678,174,150,0,24,92949,90550,445,0,0,0,0,0,0,0,0,0,0,121,0,0,
2022-03-30,32,Provinsi Jawa Barat,3274,KOTA CIREBON,10384,9669,715,2723,2636,57,2,1,0,1,16704,14462,540,0,0,0,0,0,0,0,0,0,0,5,38,0,
2022-03-30,32,Provinsi Jawa Barat,3275,KOTA BEKASI,66843,66721,122,23158,22838,10,1938,1544,91,303,171047,168409,1042,0,0,0,0,0,0,0,0,0,0,103,0,0,
2022-03-30,32,Provinsi Jawa Barat,3276,KOTA DEPOK,74447,70031,4416,25914,25225,444,32,0,25,7,162902,158034,2220,0,0,0,0,0,0,0,0,0,0,166,309,0,
2022-03-30,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,15084,14902,182,4517,3947,540,35,0,0,35,21086,11827,181,0,0,0,0,0,0,0,0,0,0,42,0,0,
2022-03-30,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,12812,12478,334,2681,2637,22,155,99,4,52,18478,17496,564,0,0,0,0,0,0,0,0,0,0,6,3,0,
2022-03-30,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3286,3221,65,3057,2988,46,67,16,0,51,6078,5917,141,0,0,0,0,0,0,0,0,0,0,6,0,0,
2022-03-31,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2178,2165,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022-03-31,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8627,7472,453,533,118,17,398,90280,89859,206,0,0,0,0,0,0,0,0,0,0,55,90,0,
2022-03-31,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,17749,16207,1542,11721,11145,531,840,588,4,248,15833,15373,334,0,0,0,0,0,0,0,0,0,0,7,22,0,
2022-03-31,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3902,3402,500,3409,3107,192,130,82,7,41,15150,14843,224,0,0,0,0,0,0,0,0,0,0,6,0,0,
2022-03-31,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,39449,38821,628,5968,5755,55,31,0,0,31,53130,50929,630,0,0,0,0,0,0,0,0,0,0,32,244,0,
2022-03-31,32,Provinsi Jawa Barat,3205,KAB. GARUT,22555,22081,474,11393,11167,217,4,0,0,4,33779,32184,1262,0,0,0,0,0,0,0,0,0,0,14,29,2,
2022-03-31,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3742,3590,152,2226,2144,61,18,8,0,10,10341,8465,314,0,0,0,0,0,0,0,0,0,0,2,53,0,
2022-03-31,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,16873,15846,328,0,0,0,0,0,0,0,0,0,0,6,0,0,
2022-03-31,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3671,3592,44,104,76,16,12,16487,16123,283,0,0,0,0,0,0,0,0,0,0,7,78,0,
2022-03-31,32,Provinsi Jawa Barat,3209,KAB. CIREBON,21446,15519,5927,631,529,0,41,0,0,41,31407,30368,955,0,0,0,0,0,0,0,0,0,0,6,10,0,
2022-03-31,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,15308,12514,2794,2275,2148,104,110,0,0,110,13797,13434,265,0,0,0,0,0,0,0,0,0,0,5,0,0,
2022-03-31,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4891,4620,271,2311,2247,42,150,0,0,150,13168,12342,170,0,0,0,0,0,0,0,0,0,0,11,0,0,
2022-03-31,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,28997,28079,918,9783,9018,685,181,23,0,158,21529,20066,758,0,0,0,0,0,0,0,0,0,0,7,13,0,
2022-03-31,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6484,6322,100,38,38,0,0,14128,13462,296,0,0,0,0,0,0,0,0,0,0,9,25,0,
2022-03-31,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,7079,6201,878,5014,4582,337,43,1,0,42,16937,16263,603,0,0,0,0,0,0,0,0,0,0,13,7,0,
2022-03-31,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,43211,41432,1779,8881,8731,51,87,0,0,87,55216,53000,2014,0,0,0,0,0,0,0,0,0,0,13,99,1,
2022-03-31,32,Provinsi Jawa Barat,3216,KAB. BEKASI,37662,36553,1109,26595,25800,442,1480,1227,112,141,83413,82652,565,0,0,0,0,0,0,0,0,0,0,40,16,0,
2022-03-31,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,3276,2879,397,1366,1235,51,56,5,0,51,27874,26531,291,0,0,0,0,0,0,0,0,0,0,45,1,0,
2022-03-31,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2033,2033,0,971,953,0,18,6,0,12,6038,5828,151,0,0,0,0,0,0,0,0,0,0,4,0,0,
2022-03-31,32,Provinsi Jawa Barat,3271,KOTA BOGOR,13844,13289,555,6418,6031,184,108,11,0,97,59223,55860,542,0,0,0,0,0,0,0,0,0,0,37,89,0,
2022-03-31,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,16025,15748,277,10753,10583,167,32,3,0,29,12395,11962,290,0,0,0,0,0,0,0,0,0,0,2,7,0,
2022-03-31,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,32903,32576,327,27212,23310,3678,174,150,0,24,93051,90956,445,0,0,0,0,0,0,0,0,0,0,102,406,0,
2022-03-31,32,Provinsi Jawa Barat,3274,KOTA CIREBON,10384,9669,715,2723,2636,57,2,1,0,1,16709,14480,540,0,0,0,0,0,0,0,0,0,0,5,18,0,
2022-03-31,32,Provinsi Jawa Barat,3275,KOTA BEKASI,66843,66721,122,23158,22838,10,1938,1544,91,303,171146,168691,1044,0,0,0,0,0,0,0,0,0,0,99,282,2,
2022-03-31,32,Provinsi Jawa Barat,3276,KOTA DEPOK,74447,70031,4416,25914,25225,444,32,0,25,7,163008,158234,2220,0,0,0,0,0,0,0,0,0,0,106,200,0,
2022-03-31,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,15084,14902,182,4517,3947,540,35,0,0,35,21126,11827,181,0,0,0,0,0,0,0,0,0,0,40,0,0,
2022-03-31,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,12812,12478,334,2681,2637,22,155,99,4,52,18480,17496,564,0,0,0,0,0,0,0,0,0,0,2,0,0,
2022-03-31,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3286,3221,65,3057,2988,46,67,16,0,51,6080,5918,141,0,0,0,0,0,0,0,0,0,0,2,1,0,
2022-04-01,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2178,2165,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022-04-01,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8627,7472,453,533,118,17,398,90333,89934,206,0,0,0,0,0,0,0,0,0,0,53,75,0,
2022-04-01,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,17749,16207,1542,11721,11145,531,840,588,4,248,15836,15387,334,0,0,0,0,0,0,0,0,0,0,3,14,0,
2022-04-01,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3902,3402,500,3409,3107,192,130,82,7,41,15162,14843,224,0,0,0,0,0,0,0,0,0,0,12,0,0,
2022-04-01,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,39449,38821,628,5968,5755,55,31,0,0,31,53170,51217,630,0,0,0,0,0,0,0,0,0,0,40,288,0,
2022-04-01,32,Provinsi Jawa Barat,3205,KAB. GARUT,22555,22081,474,11393,11167,217,4,0,0,4,33794,32209,1263,0,0,0,0,0,0,0,0,0,0,15,25,1,
2022-04-01,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3742,3590,152,2226,2144,61,18,8,0,10,10344,8486,315,0,0,0,0,0,0,0,0,0,0,3,21,1,
2022-04-01,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,16883,15846,328,0,0,0,0,0,0,0,0,0,0,10,0,0,
2022-04-01,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3671,3592,44,104,76,16,12,16493,16123,283,0,0,0,0,0,0,0,0,0,0,6,0,0,
2022-04-01,32,Provinsi Jawa Barat,3209,KAB. CIREBON,21446,15519,5927,631,529,0,41,0,0,41,31420,30389,955,0,0,0,0,0,0,0,0,0,0,13,21,0,
2022-04-01,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,15308,12514,2794,2275,2148,104,110,0,0,110,13805,13464,266,0,0,0,0,0,0,0,0,0,0,8,30,1,
2022-04-01,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4891,4620,271,2311,2247,42,150,0,0,150,13185,12601,170,0,0,0,0,0,0,0,0,0,0,17,259,0,
2022-04-01,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,28997,28079,918,9783,9018,685,181,23,0,158,21550,20084,758,0,0,0,0,0,0,0,0,0,0,21,18,0,
2022-04-01,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6484,6322,100,38,38,0,0,14137,13482,297,0,0,0,0,0,0,0,0,0,0,9,20,1,
2022-04-01,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,7079,6201,878,5014,4582,337,43,1,0,42,16939,16269,603,0,0,0,0,0,0,0,0,0,0,2,6,0,
2022-04-01,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,43211,41432,1779,8881,8731,51,87,0,0,87,55225,53054,2015,0,0,0,0,0,0,0,0,0,0,9,54,1,
2022-04-01,32,Provinsi Jawa Barat,3216,KAB. BEKASI,37662,36553,1109,26595,25800,442,1480,1227,112,141,83460,82681,565,0,0,0,0,0,0,0,0,0,0,47,29,0,
2022-04-01,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,3276,2879,397,1366,1235,51,56,5,0,51,27925,27210,294,0,0,0,0,0,0,0,0,0,0,51,679,3,
2022-04-01,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2033,2033,0,971,953,0,18,6,0,12,6038,5852,151,0,0,0,0,0,0,0,0,0,0,0,24,0,
2022-04-01,32,Provinsi Jawa Barat,3271,KOTA BOGOR,13844,13289,555,6418,6031,184,108,11,0,97,59256,55929,543,0,0,0,0,0,0,0,0,0,0,33,69,1,
2022-04-01,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,16025,15748,277,10753,10583,167,32,3,0,29,12395,11973,290,0,0,0,0,0,0,0,0,0,0,0,11,0,
2022-04-01,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,32903,32576,327,27212,23310,3678,174,150,0,24,93121,91291,446,0,0,0,0,0,0,0,0,0,0,70,335,1,
2022-04-01,32,Provinsi Jawa Barat,3274,KOTA CIREBON,10384,9669,715,2723,2636,57,2,1,0,1,16712,14513,540,0,0,0,0,0,0,0,0,0,0,3,33,0,
2022-04-01,32,Provinsi Jawa Barat,3275,KOTA BEKASI,66843,66721,122,23158,22838,10,1938,1544,91,303,171219,168691,1044,0,0,0,0,0,0,0,0,0,0,73,0,0,
2022-04-01,32,Provinsi Jawa Barat,3276,KOTA DEPOK,74447,70031,4416,25914,25225,444,32,0,25,7,163115,158534,2220,0,0,0,0,0,0,0,0,0,0,107,300,0,
2022-04-01,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,15084,14902,182,4517,3947,540,35,0,0,35,21164,11827,181,0,0,0,0,0,0,0,0,0,0,38,0,0,
2022-04-01,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,12812,12478,334,2681,2637,22,155,99,4,52,18483,17496,564,0,0,0,0,0,0,0,0,0,0,3,0,0,
